UDI;Product ID;Type;Air temperature [K];Process temperature [K];Rotational speed [rpm]
5990;L53169;L;300.7;310.7;1507
5991;M20850;M;300.7;310.7;1343
5992;L53171;L;300.7;310.7;1416
5993;L53172;L;300.7;310.6;1288
5994;M20853;M;300.7;310.6;1407
5995;L53174;L;300.6;310.4;1608
5996;L53175;L;300.6;310.3;1920
5997;M20856;M;300.5;310.2;1386
5998;M20857;M;300.5;310.2;1571
5999;M20858;M;300.4;310.2;1613
6000;M20859;M;300.4;310.2;1671
6001;H35414;H;300.4;310.2;1431
6002;M20861;M;300.4;310.2;1380
6003;L53182;L;300.5;310.3;1683
6004;L53183;L;300.4;310.2;1529
6005;L53184;L;300.5;310.4;1761
6006;L53185;L;300.6;310.5;1570
6007;M20866;M;300.6;310.5;2156
6008;M20867;M;300.7;310.6;1349
6009;L53188;L;300.7;310.7;1431
6010;L53189;L;300.6;310.6;1931
6011;H35424;H;300.7;310.7;1428
6012;L53191;L;300.8;310.8;1564
6013;H35426;H;300.8;310.9;1425
6014;L53193;L;300.7;310.8;1597
6015;H35428;H;300.8;310.8;1618
6016;M20875;M;300.8;310.8;1520
6017;L53196;L;300.7;310.7;1425
6018;L53197;L;300.8;310.9;1398
6019;M20878;M;300.8;310.9;1557
6020;L53199;L;300.7;310.8;1519
6021;L53200;L;300.7;310.8;1619
6022;L53201;L;300.7;310.8;1814
6023;L53202;L;300.7;310.9;1521
6024;M20883;M;300.7;310.9;1369
6025;L53204;L;300.7;310.9;1356
6026;L53205;L;300.7;311;1336
6027;L53206;L;300.7;311;1403
6028;M20887;M;300.7;311;1413
6029;L53208;L;300.6;310.9;1472
6030;M20889;M;300.7;310.8;1452
6031;L53210;L;300.6;310.7;1397
6032;L53211;L;300.6;310.7;1455
6033;L53212;L;300.7;310.8;1754
6034;L53213;L;300.6;310.9;1471
6035;M20894;M;300.6;310.8;1389
6036;M20895;M;300.6;310.9;1702
6037;M20896;M;300.6;311;1401
6038;L53217;L;300.7;311.1;1426
6039;L53218;L;300.7;311;1496
6040;L53219;L;300.6;310.9;1433
6041;M20900;M;300.7;311.1;1438
6042;M20901;M;300.7;311;1418
6043;M20902;M;300.8;311;1580
6044;M20903;M;300.7;310.9;1468
6045;M20904;M;300.8;310.9;1522
6046;L53225;L;300.8;310.9;1311
6047;L53226;L;300.9;311;1316
6048;H35461;H;300.9;311;1853
6049;M20908;M;300.9;311;1556
6050;M20909;M;300.9;311;1567
6051;M20910;M;300.9;311.1;1546
6052;L53231;L;300.9;311;1382
6053;L53232;L;300.9;311;2003
6054;L53233;L;300.8;310.9;1748
6055;H35468;H;300.7;310.8;1518
6056;L53235;L;300.7;310.8;1475
6057;L53236;L;300.8;310.8;1634
6058;L53237;L;300.8;310.8;1689
6059;M20918;M;300.9;310.9;1636
6060;L53239;L;300.9;311;2235
6061;L53240;L;301.0;311.1;1615
6062;H35475;H;301.1;311.1;1618
6063;M20922;M;301.1;311.2;1407
6064;L53243;L;301.1;311.1;1450
6065;L53244;L;301.1;311.1;1889
6066;L53245;L;301.0;310.9;1568
6067;L53246;L;301.0;311;1804
6068;L53247;L;301.0;311;1582
6069;M20928;M;301.0;310.9;2047
6070;L53249;L;300.9;310.9;1601
6071;L53250;L;300.9;310.9;1615
6072;M20931;M;300.9;310.8;1452
6073;M20932;M;300.9;310.8;1695
6074;M20933;M;300.9;310.8;1790
6075;M20934;M;301.0;310.8;1533
6076;L53255;L;301.0;310.9;1813
6077;L53256;L;301.0;310.9;1492
6078;L53257;L;300.9;310.7;1479
6079;L53258;L;300.8;310.7;1339
6080;M20939;M;300.8;310.7;1371
6081;L53260;L;300.9;310.7;1468
6082;L53261;L;300.9;310.7;1517
6083;L53262;L;300.9;310.7;1352
6084;L53263;L;300.9;310.7;1389
6085;M20944;M;300.8;310.6;1505
6086;L53265;L;300.9;310.6;1538
6087;L53266;L;300.9;310.8;1482
6088;M20947;M;300.9;310.8;1599
6089;L53268;L;300.9;310.8;1476
6090;L53269;L;300.9;310.7;1509
6091;L53270;L;300.9;310.8;1708
6092;L53271;L;300.9;310.7;1412
6093;L53272;L;300.9;310.7;1658
6094;L53273;L;301.0;310.8;1375
6095;M20954;M;300.9;310.8;1402
6096;M20955;M;300.9;310.7;1452
6097;M20956;M;300.8;310.7;1483
6098;H35511;H;300.9;310.8;1477
6099;M20958;M;300.8;310.7;1924
6100;H35513;H;300.9;310.7;1609
6101;M20960;M;300.8;310.7;1886
6102;L53281;L;300.7;310.6;1616
6103;L53282;L;300.7;310.7;1442
6104;L53283;L;300.8;310.8;1407
6105;M20964;M;300.8;310.8;1461
6106;M20965;M;300.8;310.9;1522
6107;L53286;L;300.9;311;1432
6108;L53287;L;300.9;311;1438
6109;M20968;M;300.8;310.9;1678
6110;M20969;M;300.8;310.9;1514
6111;L53290;L;300.7;310.8;1534
6112;M20971;M;300.7;310.8;1486
6113;L53292;L;300.7;310.8;1925
6114;M20973;M;300.7;310.8;1724
6115;M20974;M;300.8;310.8;1549
6116;L53295;L;300.8;310.9;1457
6117;L53296;L;300.8;310.9;1453
6118;L53297;L;300.8;311;1578
6119;M20978;M;300.9;311.1;1325
6120;L53299;L;300.9;311.1;1471
6121;M20980;M;300.9;311.2;1472
6122;L53301;L;300.9;311.1;1457
6123;L53302;L;301.0;311;1402
6124;L53303;L;300.9;310.9;1477
6125;M20984;M;300.9;310.9;1727
6126;L53305;L;300.9;310.9;1995
6127;L53306;L;300.9;310.9;1370
6128;L53307;L;300.9;310.9;1228
6129;L53308;L;300.9;311;1499
6130;M20989;M;301.0;311;1508
6131;L53310;L;301.0;310.9;1473
6132;H35545;H;301.0;311;1640
6133;L53312;L;301.1;311.1;1429
6134;L53313;L;301.1;311.1;1470
6135;L53314;L;301.0;311;1581
6136;L53315;L;301.0;310.9;1740
6137;H35550;H;300.9;310.8;1390
6138;M20997;M;300.9;310.8;1988
6139;M20998;M;300.8;310.7;1452
6140;L53319;L;300.8;310.7;1586
6141;L53320;L;300.8;310.7;1589
6142;L53321;L;300.8;310.8;1486
6143;L53322;L;300.9;310.9;1755
6144;M21003;M;301.0;310.9;1575
6145;M21004;M;301.1;311.1;1615
6146;M21005;M;301.1;311.1;1436
6147;M21006;M;301.1;311.1;1470
6148;M21007;M;301.1;311.1;2089
6149;L53328;L;301.1;311.2;1564
6150;M21009;M;301.0;311.1;1420
6151;L53330;L;301.1;311.1;1711
6152;L53331;L;301.1;311.2;1555
6153;M21012;M;301.1;311.1;1592
6154;L53333;L;301.0;311.1;1236
6155;M21014;M;301.0;310.9;1765
6156;L53335;L;301.0;311;1634
6157;L53336;L;301.1;311.1;1508
6158;L53337;L;301.1;311.2;1774
6159;L53338;L;301.1;311;1677
6160;L53339;L;301.0;311;1399
6161;L53340;L;301.0;310.9;1570
6162;L53341;L;301.0;310.9;1479
6163;L53342;L;301.0;310.8;1558
6164;L53343;L;300.8;310.7;1358
6165;H35578;H;300.9;310.7;1656
6166;L53345;L;300.9;310.7;1523
6167;H35580;H;300.9;310.7;1403
6168;M21027;M;300.9;310.7;1362
6169;M21028;M;300.7;310.6;1778
6170;L53349;L;300.7;310.5;1448
6171;H35584;H;300.8;310.5;1559
6172;L53351;L;300.8;310.6;1416
6173;L53352;L;300.8;310.6;1577
6174;L53353;L;300.8;310.7;1633
6175;L53354;L;300.9;310.7;1573
6176;L53355;L;300.9;310.8;1517
6177;L53356;L;301.0;310.9;1515
6178;L53357;L;301.0;310.8;1527
6179;L53358;L;301.1;310.9;1282
6180;M21039;M;301.1;310.9;1396
6181;L53360;L;301.0;310.9;1492
6182;L53361;L;301.0;310.8;1975
6183;L53362;L;301.0;310.8;1475
6184;H35597;H;301.0;310.9;1495
6185;L53364;L;301.0;311;1553
6186;L53365;L;301.1;311;1918
6187;M21046;M;301.1;311;1413
6188;L53367;L;301.0;311;1437
6189;L53368;L;301.0;310.9;1450
6190;M21049;M;301.0;310.9;1910
6191;L53370;L;300.9;310.9;1749
6192;H35605;H;301.0;310.9;1916
6193;L53372;L;301.0;310.9;1428
6194;L53373;L;301.0;310.9;1578
6195;L53374;L;300.9;310.8;1571
6196;L53375;L;300.9;310.8;1729
6197;L53376;L;300.9;310.8;1701
6198;L53377;L;300.9;310.8;1493
6199;M21058;M;301.0;310.9;1554
6200;L53379;L;300.9;310.9;1497
6201;L53380;L;301.0;310.9;1679
6202;M21061;M;301.0;310.9;1510
6203;L53382;L;301.0;310.9;1296
6204;L53383;L;301.0;310.9;1404
6205;M21064;M;300.9;310.8;1519
6206;M21065;M;300.9;310.7;1696
6207;M21066;M;300.8;310.6;1669
6208;L53387;L;300.7;310.6;1447
6209;M21068;M;300.7;310.6;1418
6210;L53389;L;300.7;310.6;1407
6211;L53390;L;300.8;310.5;1434
6212;L53391;L;300.8;310.6;1360
6213;L53392;L;300.8;310.6;1402
6214;L53393;L;300.9;310.6;1552
6215;L53394;L;300.9;310.7;1392
6216;L53395;L;301.1;310.8;1521
6217;L53396;L;301.1;310.8;1724
6218;M21077;M;301.0;310.7;1455
6219;H35632;H;301.0;310.6;1366
6220;H35633;H;301.1;310.6;1407
6221;L53400;L;301.1;310.8;1470
6222;M21081;M;301.2;310.9;1359
6223;H35636;H;301.1;310.8;1792
6224;M21083;M;301.1;310.9;1552
6225;L53404;L;301.2;311;1612
6226;M21085;M;301.2;311;1424
6227;H35640;H;301.3;311;1341
6228;L53407;L;301.2;310.8;1479
6229;L53408;L;301.2;310.9;1413
6230;L53409;L;301.3;310.9;2165
6231;M21090;M;301.3;311;1641
6232;M21091;M;301.3;311;1495
6233;L53412;L;301.3;311;1576
6234;L53413;L;301.2;310.9;1467
6235;L53414;L;301.2;310.8;1479
6236;L53415;L;301.3;310.9;1596
6237;M21096;M;301.3;310.9;1512
6238;L53417;L;301.4;310.9;1414
6239;L53418;L;301.3;310.8;1390
6240;L53419;L;301.2;310.7;1644
6241;M21100;M;301.2;310.7;1394
6242;L53421;L;301.1;310.5;1324
6243;L53422;L;301.0;310.4;1476
6244;L53423;L;301.0;310.4;2204
6245;M21104;M;301.0;310.4;1665
6246;L53425;L;300.9;310.4;1445
6247;H35660;H;300.8;310.3;1457
6248;L53427;L;300.8;310.2;1492
6249;L53428;L;300.8;310.1;1405
6250;L53429;L;300.7;310.1;1542
6251;L53430;L;300.8;310.2;1520
6252;M21111;M;300.8;310.2;1598
6253;L53432;L;300.8;310.3;1538
6254;L53433;L;300.9;310.4;1615
6255;L53434;L;301.0;310.5;1408
6256;L53435;L;301.0;310.5;1379
6257;L53436;L;301.0;310.6;1493
6258;L53437;L;301.1;310.7;1376
6259;M21118;M;301.1;310.7;1583
6260;M21119;M;301.2;310.8;1396
6261;L53440;L;301.1;310.7;1436
6262;L53441;L;301.1;310.6;1417
6263;L53442;L;301.0;310.6;1641
6264;M21123;M;301.0;310.6;1698
6265;L53444;L;300.9;310.4;1541
6266;L53445;L;300.8;310.3;1383
6267;L53446;L;300.8;310.4;1368
6268;L53447;L;300.8;310.4;1570
6269;L53448;L;300.9;310.5;1616
6270;M21129;M;300.9;310.5;1444
6271;L53450;L;300.9;310.4;2021
6272;M21131;M;300.9;310.5;1702
6273;M21132;M;301.1;310.6;1429
6274;L53453;L;301.2;310.8;1711
6275;M21134;M;301.2;310.7;1543
6276;L53455;L;301.3;310.8;1628
6277;L53456;L;301.2;310.8;1233
6278;L53457;L;301.2;310.8;1461
6279;L53458;L;301.2;310.7;1568
6280;L53459;L;301.3;310.8;1432
6281;M21140;M;301.2;310.7;1527
6282;M21141;M;301.3;310.8;1455
6283;M21142;M;301.3;310.8;1418
6284;L53463;L;301.3;310.8;1719
6285;M21144;M;301.2;310.8;1734
6286;M21145;M;301.2;310.7;1426
6287;L53466;L;301.1;310.6;1611
6288;M21147;M;301.1;310.6;1479
6289;L53468;L;301.0;310.5;1317
6290;L53469;L;301.0;310.5;1248
6291;L53470;L;301.0;310.5;1932
6292;M21151;M;301.1;310.5;1547
6293;L53472;L;301.0;310.4;1614
6294;H35707;H;301.0;310.4;1512
6295;L53474;L;301.1;310.5;1529
6296;H35709;H;301.1;310.6;1782
6297;L53476;L;301.0;310.5;1429
6298;M21157;M;301.1;310.5;1309
6299;L53478;L;301.1;310.5;1428
6300;L53479;L;301.2;310.6;1385
6301;L53480;L;301.2;310.7;1517
6302;M21161;M;301.2;310.6;1576
6303;L53482;L;301.2;310.6;1437
6304;H35717;H;301.2;310.6;1457
6305;L53484;L;301.1;310.5;1532
6306;M21165;M;301.1;310.5;1603
6307;L53486;L;301.0;310.4;1563
6308;L53487;L;301.0;310.3;1617
6309;M21168;M;300.8;310.1;1686
6310;L53489;L;300.9;310.2;1382
6311;L53490;L;300.9;310.1;2090
6312;L53491;L;300.9;310.3;1446
6313;M21172;M;300.9;310.2;1533
6314;L53493;L;300.9;310.3;1440
6315;M21174;M;301.0;310.4;1793
6316;M21175;M;301.0;310.4;1517
6317;L53496;L;300.9;310.4;1544
6318;L53497;L;300.9;310.3;1321
6319;M21178;M;300.9;310.3;1416
6320;L53499;L;300.8;310.2;1514
6321;M21180;M;300.8;310.2;1304
6322;L53501;L;300.7;310.2;1286
6323;M21182;M;300.7;310.1;1483
6324;L53503;L;300.7;310.1;1351
6325;M21184;M;300.7;310.1;1367
6326;L53505;L;300.7;310.1;1721
6327;L53506;L;300.6;310;1455
6328;L53507;L;300.6;310;1425
6329;L53508;L;300.7;310;1672
6330;M21189;M;300.7;310;1641
6331;M21190;M;300.5;310;1580
6332;H35745;H;300.5;310;1495
6333;M21192;M;300.5;309.9;1994
6334;M21193;M;300.4;309.9;1415
6335;M21194;M;300.4;309.8;1725
6336;M21195;M;300.4;309.8;1430
6337;L53516;L;300.4;309.8;1395
6338;M21197;M;300.4;309.8;1435
6339;L53518;L;300.4;309.9;1681
6340;L53519;L;300.5;310;1451
6341;H35754;H;300.5;309.9;1397
6342;M21201;M;300.4;309.8;1421
6343;M21202;M;300.3;309.8;1444
6344;L53523;L;300.2;309.8;1827
6345;H35758;H;300.2;309.8;1374
6346;L53525;L;300.2;309.8;1650
6347;L53526;L;300.2;309.7;1275
6348;L53527;L;300.2;309.7;1421
6349;L53528;L;300.2;309.8;1557
6350;L53529;L;300.1;309.8;1506
6351;L53530;L;300.1;309.7;1362
6352;L53531;L;300.0;309.7;1542
6353;L53532;L;300.0;309.6;1496
6354;M21213;M;300.0;309.6;1491
6355;L53534;L;300.1;309.6;1565
6356;L53535;L;300.1;309.7;1481
6357;M21216;M;300.1;309.7;1420
6358;L53537;L;300.2;309.8;1398
6359;M21218;M;300.2;309.8;1466
6360;L53539;L;300.1;309.8;1430
6361;L53540;L;300.1;309.7;1441
6362;M21221;M;300.1;309.7;1348
6363;L53542;L;300.0;309.6;1738
6364;M21223;M;300.0;309.6;1618
6365;M21224;M;299.9;309.6;1489
6366;M21225;M;299.9;309.5;1412
6367;M21226;M;299.9;309.5;2065
6368;L53547;L;300.0;309.6;1571
6369;M21228;M;300.0;309.6;1423
6370;H35783;H;300.0;309.5;1781
6371;L53550;L;300.1;309.6;1321
6372;L53551;L;300.1;309.6;1546
6373;M21232;M;300.0;309.5;1879
6374;H35787;H;300.0;309.5;1735
6375;L53554;L;300.0;309.5;1506
6376;H35789;H;300.0;309.6;1629
6377;L53556;L;300.0;309.6;1694
6378;L53557;L;300.1;309.6;1541
6379;L53558;L;300.0;309.6;1514
6380;L53559;L;300.1;309.7;1485
6381;L53560;L;300.2;309.8;1430
6382;L53561;L;300.2;309.7;1771
6383;L53562;L;300.2;309.8;1481
6384;H35797;H;300.2;309.7;1483
6385;H35798;H;300.1;309.6;1463
6386;L53565;L;300.1;309.7;1410
6387;L53566;L;300.2;309.7;1656
6388;M21247;M;300.2;309.8;1487
6389;H35802;H;300.3;309.9;1509
6390;H35803;H;300.3;309.9;1677
6391;L53570;L;300.3;309.8;1450
6392;M21251;M;300.2;309.7;1413
6393;L53572;L;300.1;309.7;1680
6394;L53573;L;300.2;309.7;1678
6395;M21254;M;300.2;309.7;1408
6396;M21255;M;300.1;309.6;1376
6397;L53576;L;300.0;309.6;1526
6398;M21257;M;300.0;309.6;1587
6399;L53578;L;300.1;309.7;1351
6400;M21259;M;300.1;309.6;1501
6401;L53580;L;300.1;309.7;1601
6402;M21261;M;300.0;309.6;1573
6403;M21262;M;300.1;309.6;1584
6404;L53583;L;300.1;309.6;1649
6405;M21264;M;300.2;309.7;1183
6406;L53585;L;300.1;309.7;2151
6407;L53586;L;300.2;309.8;1526
6408;M21267;M;300.3;309.9;1611
6409;L53588;L;300.3;309.9;1601
6410;L53589;L;300.3;310;1560
6411;L53590;L;300.4;310.1;1544
6412;M21271;M;300.4;310;1560
6413;L53592;L;300.4;310;1423
6414;L53593;L;300.4;310.1;1614
6415;M21274;M;300.4;310.1;1457
6416;L53595;L;300.4;310.1;1503
6417;H35830;H;300.4;310.1;1484
6418;L53597;L;300.3;309.9;1540
6419;H35832;H;300.3;309.9;1405
6420;H35833;H;300.3;309.9;1394
6421;L53600;L;300.3;309.9;1518
6422;L53601;L;300.3;309.9;1527
6423;L53602;L;300.3;309.9;1377
6424;M21283;M;300.3;310;1537
6425;M21284;M;300.3;310;1409
6426;L53605;L;300.3;309.9;1393
6427;L53606;L;300.2;309.7;1448
6428;L53607;L;300.2;309.8;1418
6429;M21288;M;300.2;309.8;1743
6430;M21289;M;300.2;309.8;1394
6431;L53610;L;300.3;309.8;1523
6432;L53611;L;300.2;309.8;1353
6433;M21292;M;300.3;309.9;1447
6434;L53613;L;300.3;309.9;1570
6435;M21294;M;300.3;309.9;1494
6436;L53615;L;300.3;309.9;1621
6437;L53616;L;300.4;310;1769
6438;L53617;L;300.4;310;1282
6439;L53618;L;300.4;310;1581
6440;L53619;L;300.6;310.1;1656
6441;L53620;L;300.6;310.2;1648
6442;L53621;L;300.7;310.2;1639
6443;L53622;L;300.7;310.2;1348
6444;L53623;L;300.8;310.3;1537
6445;M21304;M;300.8;310.3;1270
6446;L53625;L;300.7;310.3;1662
6447;M21306;M;300.7;310.3;1471
6448;L53627;L;300.6;310.1;1337
6449;H35862;H;300.7;310.2;1877
6450;L53629;L;300.6;310.2;1519
6451;L53630;L;300.6;310.2;1378
6452;L53631;L;300.7;310.2;1696
6453;L53632;L;300.7;310.1;1376
6454;L53633;L;300.7;310.2;1807
6455;L53634;L;300.7;310.1;1598
6456;L53635;L;300.7;310.1;1565
6457;L53636;L;300.7;310.2;1387
6458;L53637;L;300.7;310;1395
6459;M21318;M;300.6;310;1302
6460;M21319;M;300.6;310;1397
6461;L53640;L;300.6;310;1313
6462;L53641;L;300.6;310;1505
6463;H35876;H;300.6;310;1483
6464;H35877;H;300.5;310;1358
6465;M21324;M;300.5;309.9;1735
6466;M21325;M;300.5;309.8;1416
6467;L53646;L;300.4;309.7;1740
6468;L53647;L;300.4;309.7;1692
6469;L53648;L;300.5;309.8;1507
6470;M21329;M;300.4;309.6;1521
6471;L53650;L;300.4;309.6;1379
6472;L53651;L;300.4;309.6;1523
6473;H35886;H;300.4;309.6;1571
6474;H35887;H;300.4;309.5;1547
6475;M21334;M;300.5;309.7;1347
6476;L53655;L;300.5;309.7;1560
6477;L53656;L;300.5;309.7;1384
6478;L53657;L;300.5;309.7;1841
6479;L53658;L;300.5;309.8;1663
6480;L53659;L;300.6;309.8;1418
6481;L53660;L;300.7;309.9;1775
6482;L53661;L;300.7;309.8;1406
6483;L53662;L;300.6;309.9;1480
6484;L53663;L;300.7;309.9;1412
6485;H35898;H;300.6;309.8;1913
6486;L53665;L;300.6;309.8;1629
6487;L53666;L;300.5;309.8;1939
6488;H35901;H;300.6;309.8;1541
6489;L53668;L;300.7;309.8;1330
6490;M21349;M;300.7;309.8;1490
6491;L53670;L;300.7;309.9;1383
6492;L53671;L;300.8;310;1468
6493;M21352;M;300.8;309.9;1444
6494;L53673;L;300.7;309.8;1363
6495;L53674;L;300.6;309.7;1617
6496;M21355;M;300.6;309.8;1694
6497;L53676;L;300.7;309.9;1815
6498;L53677;L;300.8;309.9;1312
6499;H35912;H;300.8;309.9;2041
6500;L53679;L;300.9;310;1671
6501;M21360;M;300.9;310;1416
6502;M21361;M;300.9;310;1600
6503;L53682;L;300.9;310;2595
6504;M21363;M;300.9;309.9;1465
6505;M21364;M;301.0;310.1;1681
6506;L53685;L;301.1;310.1;1457
6507;H35920;H;301.0;310.1;1454
6508;L53687;L;301.0;310.1;1558
6509;H35922;H;301.0;310.1;1756
6510;L53689;L;301.1;310.1;1564
6511;L53690;L;301.1;310.2;1455
6512;M21371;M;301.2;310.1;2280
6513;M21372;M;301.1;310;1433
6514;L53693;L;301.1;310;1513
6515;L53694;L;301.0;309.9;1507
6516;L53695;L;301.0;310;1480
6517;H35930;H;301.1;310;1470
6518;L53697;L;301.1;310.1;1540
6519;H35932;H;301.0;310;1212
6520;L53699;L;301.1;310.1;1417
6521;M21380;M;301.2;310.1;1666
6522;L53701;L;301.1;310.1;1666
6523;L53702;L;301.1;310.1;1489
6524;M21383;M;301.1;310.2;1850
6525;L53704;L;301.1;310.4;1874
6526;L53705;L;301.1;310.4;1312
6527;L53706;L;301.2;310.4;1515
6528;L53707;L;301.2;310.4;1516
6529;L53708;L;301.2;310.5;1546
6530;L53709;L;301.3;310.6;1481
6531;H35944;H;301.3;310.6;1605
6532;H35945;H;301.2;310.7;1656
6533;H35946;H;301.2;310.6;1352
6534;L53713;L;301.3;310.7;1504
6535;L53714;L;301.3;310.6;1436
6536;H35949;H;301.2;310.5;1505
6537;L53716;L;301.3;310.5;1406
6538;M21397;M;301.3;310.5;1481
6539;L53718;L;301.4;310.7;1487
6540;L53719;L;301.4;310.7;1436
6541;M21400;M;301.4;310.7;1368
6542;L53721;L;301.4;310.7;1509
6543;L53722;L;301.4;310.8;1543
6544;L53723;L;301.4;310.8;1698
6545;M21404;M;301.4;310.7;1470
6546;M21405;M;301.4;310.8;1738
6547;M21406;M;301.4;310.8;1530
6548;L53727;L;301.4;310.8;1740
6549;L53728;L;301.4;310.8;1770
6550;H35963;H;301.3;310.6;1527
6551;L53730;L;301.3;310.7;1516
6552;L53731;L;301.4;310.7;1616
6553;L53732;L;301.4;310.7;1786
6554;L53733;L;301.4;310.8;1389
6555;M21414;M;301.4;310.7;1639
6556;H35969;H;301.5;310.7;1394
6557;L53736;L;301.5;310.7;1686
6558;M21417;M;301.5;310.6;1638
6559;M21418;M;301.5;310.6;1447
6560;H35973;H;301.5;310.6;1512
6561;L53740;L;301.6;310.8;1961
6562;L53741;L;301.5;310.7;1596
6563;M21422;M;301.5;310.7;1871
6564;L53743;L;301.5;310.7;1942
6565;L53744;L;301.4;310.6;1557
6566;L53745;L;301.4;310.6;1550
6567;L53746;L;301.3;310.6;1966
6568;M21427;M;301.3;310.6;1499
6569;L53748;L;301.3;310.6;1521
6570;M21429;M;301.4;310.7;1375
6571;L53750;L;301.4;310.6;1634
6572;M21431;M;301.3;310.6;1378
6573;L53752;L;301.4;310.7;1428
6574;M21433;M;301.4;310.6;1855
6575;L53754;L;301.4;310.6;1578
6576;M21435;M;301.4;310.5;1451
6577;L53756;L;301.5;310.5;1644
6578;L53757;L;301.4;310.4;1388
6579;L53758;L;301.4;310.4;1543
6580;L53759;L;301.3;310.4;1501
6581;L53760;L;301.3;310.4;1507
6582;L53761;L;301.4;310.4;1559
6583;L53762;L;301.5;310.5;1528
6584;M21443;M;301.5;310.5;1503
6585;L53764;L;301.5;310.5;1372
6586;M21445;M;301.5;310.5;1600
6587;L53766;L;301.5;310.6;1453
6588;M21447;M;301.6;310.7;1813
6589;L53768;L;301.6;310.7;1457
6590;M21449;M;301.6;310.6;1553
6591;L53770;L;301.7;310.7;1763
6592;L53771;L;301.7;310.7;2023
6593;M21452;M;301.6;310.7;1457
6594;L53773;L;301.6;310.7;1679
6595;L53774;L;301.6;310.6;2103
6596;M21455;M;301.5;310.7;1460
6597;M21456;M;301.5;310.7;1454
6598;L53777;L;301.5;310.6;1481
6599;L53778;L;301.5;310.7;1424
6600;L53779;L;301.6;310.7;1494
6601;M21460;M;301.5;310.6;1424
6602;M21461;M;301.5;310.7;1347
6603;L53782;L;301.5;310.6;1374
6604;M21463;M;301.5;310.6;1403
6605;M21464;M;301.5;310.6;1573
6606;M21465;M;301.6;310.6;1691
6607;H36020;H;301.5;310.5;1538
6608;L53787;L;301.5;310.5;1556
6609;M21468;M;301.5;310.4;1593
6610;L53789;L;301.5;310.4;1474
6611;L53790;L;301.5;310.4;1543
6612;H36025;H;301.5;310.5;1587
6613;L53792;L;301.6;310.6;1222
6614;L53793;L;301.7;310.6;1513
6615;L53794;L;301.7;310.6;1660
6616;L53795;L;301.7;310.6;1545
6617;M21476;M;301.7;310.6;1380
6618;L53797;L;301.6;310.6;1321
6619;M21478;M;301.6;310.6;1309
6620;M21479;M;301.7;310.7;1627
6621;M21480;M;301.6;310.7;1791
6622;M21481;M;301.7;310.7;1861
6623;L53802;L;301.7;310.7;1493
6624;M21483;M;301.7;310.7;1442
6625;L53804;L;301.7;310.7;1532
6626;M21485;M;301.6;310.7;1421
6627;L53806;L;301.6;310.6;1613
6628;M21487;M;301.7;310.6;1876
6629;L53808;L;301.6;310.5;1593
6630;L53809;L;301.6;310.5;1397
6631;M21490;M;301.6;310.5;1414
6632;M21491;M;301.5;310.4;1378
6633;L53812;L;301.4;310.4;1301
6634;M21493;M;301.5;310.5;1737
6635;L53814;L;301.5;310.5;1396
6636;L53815;L;301.5;310.5;1534
6637;M21496;M;301.5;310.5;1774
6638;H36051;H;301.5;310.5;1453
6639;L53818;L;301.5;310.5;1453
6640;L53819;L;301.4;310.5;1380
6641;L53820;L;301.4;310.4;1334
6642;L53821;L;301.5;310.5;1702
6643;L53822;L;301.6;310.6;1431
6644;M21503;M;301.5;310.5;1308
6645;L53824;L;301.5;310.6;1565
6646;M21505;M;301.5;310.4;1486
6647;L53826;L;301.5;310.5;1479
6648;L53827;L;301.5;310.5;1927
6649;L53828;L;301.5;310.4;1488
6650;M21509;M;301.5;310.4;1350
6651;L53830;L;301.6;310.4;1561
6652;M21511;M;301.5;310.4;1276
6653;H36066;H;301.5;310.4;1580
6654;M21513;M;301.4;310.3;1610
6655;L53834;L;301.4;310.3;2203
6656;L53835;L;301.4;310.3;1639
6657;M21516;M;301.4;310.4;1553
6658;L53837;L;301.4;310.3;1374
6659;L53838;L;301.4;310.4;1430
6660;L53839;L;301.3;310.3;1626
6661;H36074;H;301.4;310.5;1421
6662;M21521;M;301.3;310.4;1501
6663;M21522;M;301.3;310.4;2093
6664;L53843;L;301.3;310.4;1504
6665;L53844;L;301.3;310.4;1538
6666;L53845;L;301.3;310.4;1440
6667;L53846;L;301.3;310.4;1414
6668;H36081;H;301.4;310.5;1536
6669;L53848;L;301.4;310.5;1476
6670;L53849;L;301.4;310.5;1571
6671;L53850;L;301.5;310.6;1998
6672;L53851;L;301.5;310.6;1357
6673;L53852;L;301.6;310.7;1424
6674;L53853;L;301.6;310.7;1380
6675;L53854;L;301.5;310.7;1618
6676;L53855;L;301.5;310.6;1579
6677;L53856;L;301.5;310.7;1423
6678;L53857;L;301.5;310.7;1435
6679;M21538;M;301.5;310.7;1336
6680;L53859;L;301.6;310.8;1392
6681;L53860;L;301.5;310.8;1417
6682;L53861;L;301.4;310.7;1425
6683;L53862;L;301.5;310.8;1512
6684;L53863;L;301.5;310.9;1318
6685;L53864;L;301.6;310.9;1538
6686;L53865;L;301.6;310.9;1532
6687;L53866;L;301.7;311;1715
6688;L53867;L;301.7;311;1700
6689;L53868;L;301.7;311;1548
6690;L53869;L;301.7;311;1546
6691;L53870;L;301.7;311;1343
6692;M21551;M;301.7;311;1510
6693;M21552;M;301.8;311;1839
6694;M21553;M;301.8;311;1756
